case,seed,alg,mode,environment,post_change_error,end_of_environment_error,mean_error,error_reduction,error_reduction_fraction,recovery_evals_50,recovery_success_50,recovery_evals_90,recovery_success_90
F8,5,SGO,cold_restart,83,174.07544933410958,28.237347457696345,40.40927036678539,145.83810187641325,0.8377867323295008,5,True,197,True
F8,5,SGO,cold_restart,84,186.6671181999463,18.61902744107872,29.80468630475564,168.04809075886757,0.900255451411988,5,True,47,True
F8,5,SGO,cold_restart,85,118.13288157477403,22.797559928164716,41.13082446728069,95.33532164660932,0.8070176599075453,12,True,471,True
F8,5,SGO,cold_restart,86,111.12621031862757,28.341375136782915,31.476494430698907,82.78483518184466,0.7449622815758689,5,True,84,True
F8,5,SGO,cold_restart,87,162.13616794122862,45.702657287862465,52.97754589806114,116.43351065336616,0.7181217622928597,5,True,84,True
F8,5,SGO,cold_restart,88,156.59508461515068,41.36066018257727,54.941026020695226,115.2344244325734,0.7358751056316643,8,True,128,True
F8,5,SGO,cold_restart,89,216.4233076514429,30.750611651302933,39.717109781006116,185.67269600013998,0.8579145102946683,5,True,5,True
F8,5,SGO,cold_restart,90,215.56501179845282,34.60544020746626,46.23008628276513,180.95957159098657,0.8394663404846917,7,True,93,True
F8,5,SGO,cold_restart,91,146.92431111133308,46.13519890041831,48.898130402160994,100.78911221091477,0.685993430553103,5,True,63,True
F8,5,SGO,cold_restart,92,69.89839807211686,29.190400488801743,44.72472484386493,40.70799758331512,0.5823881334349768,236,True,236,True
F8,5,SGO,cold_restart,93,183.58621039949008,34.6920081521775,41.322399972213766,148.8942022473126,0.8110315144220993,2,True,54,True
F8,5,SGO,cold_restart,94,178.6354773676396,27.603359903537545,30.006885331311267,151.03211746410204,0.8454766079487748,2,True,17,True
F8,5,SGO,cold_restart,95,162.30039183015163,35.95025674122792,38.01422012795002,126.35013508892371,0.7784955640843425,3,True,12,True
F8,5,SGO,cold_restart,96,64.74458798307609,40.11232323679554,44.5301054577881,24.632264746280548,0.38045287665927074,21,True,369,True
F8,5,SGO,cold_restart,97,91.80611403702987,44.37501510937854,51.374602006306525,47.431098927651334,0.5166442281667653,6,True,222,True
F8,5,SGO,cold_restart,98,157.94222598409624,27.63814606733682,39.01163092099667,130.3040799167594,0.8250110387191845,2,True,110,True
F8,5,SGO,cold_restart,99,227.6590215852364,37.132299905883,50.759385029360836,190.5267216793534,0.8368951089777897,2,True,80,True
F8,5,SGO,cold_restart,100,130.25852404524446,46.15694698172301,53.79811988045652,84.10157706352145,0.6456512361088116,4,True,137,True
F8,4,SGO,population_persistence,1,112.96038368126526,39.165473854161434,47.160693160418056,73.79490982710382,0.6532813312260631,15,True,79,True
F8,4,SGO,population_persistence,2,72.99051079737329,33.736412736384366,36.19531683730396,39.25409806098892,0.537797278470362,2,True,20,True
F8,4,SGO,population_persistence,3,64.78013802492339,48.67424444858511,48.72798909441962,16.105893576338282,0.24862394658902595,3,True,3,True
F8,4,SGO,population_persistence,4,46.85346448692446,41.49738491901052,41.65659679316706,5.3560795679139375,0.11431555012135068,6,True,6,True
F8,4,SGO,population_persistence,5,51.75025992467948,48.654954264893675,48.949546734259144,3.095305659785808,0.05981236933478028,6,True,259,True
F8,4,SGO,population_persistence,6,115.06416856977883,48.63158505471242,49.87158880090292,66.43258351506641,0.5773524837558743,2,True,3,True
F8,4,SGO,population_persistence,7,121.37009713715872,41.29457116367341,41.971030113740824,80.07552597348531,0.6597632189664727,2,True,2,True
F8,4,SGO,population_persistence,8,89.4515511356255,37.0226219404938,37.94078433991618,52.428929195131694,0.5861153722828071,2,True,2,True
F8,4,SGO,population_persistence,9,59.090300902230275,28.55984001018166,32.166305538354884,30.530460892048616,0.5166746560076544,4,True,320,True
F8,4,SGO,population_persistence,10,30.407466854575276,25.42401401990871,26.087150337715205,4.983452834666565,0.16388911508150594,20,True,72,True
F8,4,SGO,population_persistence,11,82.36463939124432,25.537682216784695,26.30974624715965,56.82695717445963,0.6899436165139157,3,True,6,True
F8,4,SGO,population_persistence,12,119.60722924554415,19.187267125822473,19.396914387450988,100.41996211972167,0.8395810416573355,2,True,2,True
F8,4,SGO,population_persistence,13,140.1552992631649,14.174478881186168,14.878807845007927,125.98082038197873,0.8988659083480588,2,True,3,True
F8,4,SGO,population_persistence,14,26.170053853134682,12.12835928466098,12.909939389178149,14.041694568473702,0.5365558147979038,39,True,39,True
F8,4,SGO,population_persistence,15,16.702070471717064,10.411412753859508,11.065542338438805,6.290657717857556,0.37663939500854243,40,True,73,True
F8,4,SGO,population_persistence,16,30.09880917226551,13.37927567856486,17.164678879073623,16.719533493700652,0.5554882054638505,73,True,137,True
F8,4,SGO,population_persistence,17,27.417758444211884,19.569989555327084,19.84554208296649,7.847768888884801,0.2862294124026587,10,True,15,True
F8,4,SGO,population_persistence,18,33.27459422862552,26.100028835011457,27.105699310761278,7.17456539361406,0.21561691614685158,7,True,187,True
F8,4,SGO,population_persistence,19,80.05763017537058,19.608045011387546,20.987028319701352,60.44958516398303,0.7550758751110286,8,True,9,True
F8,4,SGO,population_persistence,20,49.77692260760307,27.692928498429666,29.764305627011577,22.083994109173403,0.4436592893310008,31,True,180,True
F8,4,SGO,population_persistence,21,112.56833523609927,20.735986942482107,22.527964204207937,91.83234829361717,0.8157920084809753,2,True,41,True
F8,4,SGO,population_persistence,22,57.9017857712049,32.20096061354974,32.70890175842704,25.70082515765516,0.44386930066734526,10,True,10,True
F8,4,SGO,population_persistence,23,120.1800331762071,23.447465787173442,24.350141793155476,96.73256738903366,0.8048971599733632,2,True,9,True
F8,4,SGO,population_persistence,24,113.04502862898335,9.395184446728543,12.23349014129408,103.64984418225481,0.9168898928093179,3,True,7,True
F8,4,SGO,population_persistence,25,128.48224561258917,7.525623573522857,8.15168347374043,120.9566220390663,0.9414267431453932,2,True,2,True
F8,4,SGO,population_persistence,26,64.59996598735457,13.569141956340623,13.812416966210959,51.03082403101394,0.7899512523118545,3,True,3,True
F8,4,SGO,population_persistence,27,104.18737093225455,13.613521868432613,14.134055558662112,90.57384906382194,0.8693361609317842,2,True,10,True
F8,4,SGO,population_persistence,28,55.26002740030096,21.946640063346017,23.520271756202725,33.313387336954946,0.6028478251672656,2,True,69,True
F8,4,SGO,population_persistence,29,59.105654180462835,25.102760560804803,25.380293581500702,34.00289361965803,0.5752900308968675,4,True,8,True
F8,4,SGO,population_persistence,30,31.572502286283978,13.444784460356885,13.773576010467124,18.127717825927093,0.5741615809084066,7,True,17,True
F8,4,SGO,population_persistence,31,143.2254467524203,16.176850684972095,17.018663977352034,127.04859606744822,0.8870532363363096,5,True,5,True
F8,4,SGO,population_persistence,32,38.803310698903005,16.778888277003638,18.06367420715991,22.024422421899366,0.5675913221116469,9,True,158,True
F8,4,SGO,population_persistence,33,66.28255477210504,21.684601799876006,21.911942102980667,44.59795297222904,0.6728460169582668,2,True,7,True
F8,4,SGO,population_persistence,34,43.264157893608065,18.029763940455176,19.864203424499916,25.23439395315289,0.583263264136734,8,True,113,True
F8,4,SGO,population_persistence,35,17.477113777661025,5.410273185991706,5.458540548358384,12.066840591669319,0.6904366902441847,3,True,3,True
F8,4,SGO,population_persistence,36,100.11775109067358,10.27902347980585,11.457123938905523,89.83872761086772,0.8973306594702026,2,True,3,True
F8,4,SGO,population_persistence,37,83.91875615600478,9.143764043856308,9.389300750401961,74.77499211214847,0.8910402815449496,2,True,2,True
F8,4,SGO,population_persistence,38,19.783572285718144,14.451232970613532,14.462965498770075,5.332339315104612,0.26953369381899006,2,True,2,True
F8,4,SGO,population_persistence,39,19.903656282036515,19.025882717549912,19.074717190960616,0.8777735644866027,0.0441011215250342,6,True,103,True
F8,4,SGO,population_persistence,40,71.29368699325946,8.235254377339253,8.610141646456475,63.0584326159202,0.8844883085073456,2,True,3,True
F8,4,SGO,population_persistence,41,38.17636531571634,9.42553124351327,10.131712089433037,28.75083407220307,0.7531055886131467,4,True,14,True
F8,4,SGO,population_persistence,42,45.57039904972364,8.42680503138947,10.159374209150903,37.14359401833417,0.8150816054475482,2,True,123,True
F8,4,SGO,population_persistence,43,42.90584224827851,18.60109989100728,19.122986855789584,24.30474235727123,0.566466967753008,5,True,5,True
F8,4,SGO,population_persistence,44,77.05739420320887,9.495082567168751,15.918162776129083,67.56231163604012,0.8767790857016373,4,True,92,True
F8,4,SGO,population_persistence,45,16.669790185446423,11.375337410543672,12.689466093027956,5.2944527749027515,0.31760764328786084,103,True,305,True
F8,4,SGO,population_persistence,46,44.17320609006646,8.75598097998627,9.925480825468442,35.41722511008019,0.8017807228632361,4,True,79,True
F8,4,SGO,population_persistence,47,133.2587447883523,19.177181868634996,22.14190289433978,114.0815629197173,0.856090631056948,3,True,5,True
F8,4,SGO,population_persistence,48,85.14588310187716,38.31464459500522,38.7888436693299,46.83123850687194,0.550011777443641,2,True,9,True
F8,4,SGO,population_persistence,49,83.8270602167078,32.88842163508746,33.33451878647999,50.938638581620346,0.6076634257474249,4,True,8,True
F8,4,SGO,population_persistence,50,124.69005192573839,44.08066648798174,45.852126412961574,80.60938543775666,0.6464780805911057,2,True,9,True
F8,4,SGO,population_persistence,51,31.941758496535932,28.696314753368128,28.81095885918569,3.2454437431678045,0.10160504292585429,11,True,70,True
F8,4,SGO,population_persistence,52,45.105544751966875,31.674466506442762,34.865631589106954,13.431078245524112,0.2977700040955261,136,True,206,True
F8,4,SGO,population_persistence,53,113.10669432720027,33.73702888569471,34.62256926085382,79.36966544150556,0.7017238538675821,3,True,4,True
F8,4,SGO,population_persistence,54,125.92086616193932,30.721520603098412,33.698071757914036,95.1993455588409,0.7560251804209376,2,True,48,True
F8,4,SGO,population_persistence,55,137.93796528163108,33.206917407304424,34.821115823452594,104.73104787432666,0.7592619454730604,2,True,3,True
F8,4,SGO,population_persistence,56,123.7437606478406,44.63216825353601,45.86175835136866,79.1115923943046,0.6393178288758039,3,True,6,True
F8,4,SGO,population_persistence,57,63.18302793840835,31.750766152110906,32.96156563039081,31.432261786297445,0.4974795101136658,6,True,16,True
F8,4,SGO,population_persistence,58,101.01691398308444,27.011423485075454,30.938050405972803,74.00549049800898,0.7326049428752239,3,True,12,True
F8,4,SGO,population_persistence,59,62.96715796599416,42.78432326977605,43.40469902336343,20.18283469621811,0.3205295482308092,5,True,15,True
F8,4,SGO,population_persistence,60,128.25956683810932,39.671024165152865,42.540903046839304,88.58854267295646,0.6906973480175084,3,True,15,True
F8,4,SGO,population_persistence,61,38.692222024182186,28.261783378815394,28.700670524418847,10.430438645366792,0.26957455787491064,2,True,87,True
F8,4,SGO,population_persistence,62,81.53219118565147,40.75658479612392,41.558023391014906,40.77560638952755,0.5001166508168554,2,True,2,True
F8,4,SGO,population_persistence,63,41.98430711526623,35.164022967399006,36.03647562658052,6.820284147867227,0.16244841505047136,12,True,321,True
F8,4,SGO,population_persistence,64,44.93298101686656,41.52140336657863,42.14609383842074,3.4115776502879314,0.07592591395187695,20,True,238,True
F8,4,SGO,population_persistence,65,43.2982920542854,37.99087139389516,38.049422310572844,5.307420660390235,0.12257806044026025,7,True,7,True
F8,4,SGO,population_persistence,66,75.45574462408001,48.98961067183856,49.75347098929867,26.46613395224145,0.3507504177991423,4,True,5,True
F8,4,SGO,population_persistence,67,35.75836591516047,25.566907503921485,25.618477685548655,10.191458411238983,0.2850090643241086,3,True,6,True
F8,4,SGO,population_persistence,68,108.15403611232543,34.77245201770603,36.63912879853769,73.3815840946194,0.6784914066305169,2,True,4,True
F8,4,SGO,population_persistence,69,31.167655851121953,21.91504691725941,25.645408877286712,9.252608933862543,0.2968657308736767,212,True,212,True
F8,4,SGO,population_persistence,70,46.379050957470994,29.562997252136896,31.706984900696803,16.8160537053341,0.3625786504504848,11,True,135,True
F8,4,SGO,population_persistence,71,105.89471777900833,39.71251879744608,42.81720774268682,66.18219898156225,0.6249811168077134,2,True,8,True
F8,4,SGO,population_persistence,72,61.846433023769805,44.66719170866301,49.00669543317967,17.179241315106793,0.27777254847509464,149,True,149,True
F8,4,SGO,population_persistence,73,56.57029379681909,54.747989872640005,55.002451189291136,1.8223039241790815,0.03221308927127312,38,True,101,True
F8,4,SGO,population_persistence,74,85.9705100964491,44.87036125598117,48.079652255260626,41.10014884046793,0.47807264135525374,6,True,165,True
F8,4,SGO,population_persistence,75,140.79198953715047,32.229831839094075,37.74229297260515,108.5621576980564,0.7710819206046544,4,True,82,True
F8,4,SGO,population_persistence,76,62.79434658797615,44.06324358473138,45.393664905323135,18.73110300324477,0.2982928244504004,4,True,97,True
F8,4,SGO,population_persistence,77,47.18897655976737,32.15337806592095,32.63563157840736,15.035598493846422,0.3186252296614874,3,True,68,True
F8,4,SGO,population_persistence,78,88.38006712662028,48.02046563836489,51.013852337386474,40.359601488255386,0.45665954779637163,3,True,163,True
F8,4,SGO,population_persistence,79,75.40652274123889,24.646002900431327,31.271422236278163,50.76051984080756,0.6731582096020358,80,True,92,True
F8,4,SGO,population_persistence,80,94.39346103501447,53.14125426263148,63.54672356552182,41.25220677238299,0.43702398789128866,72,True,294,True
F8,4,SGO,population_persistence,81,63.60731371567421,50.88746976318378,51.21101873427158,12.719843952490429,0.19997455024351996,6,True,23,True
F8,4,SGO,population_persistence,82,94.66550773206677,34.77002180246808,47.78951854171198,59.89548592959869,0.632706540793314,59,True,389,True
F8,4,SGO,population_persistence,83,26.084147775242954,22.03005895627014,22.837318800278776,4.054088818972815,0.15542347229073136,97,True,128,True
F8,4,SGO,population_persistence,84,99.61461653156975,31.5039569881612,31.94874065668572,68.11065954340856,0.6837416226144183,3,True,5,True
F8,4,SGO,population_persistence,85,82.69433564635763,11.398246817365965,12.947001991250701,71.29608882899166,0.8621641164624554,4,True,13,True
F8,4,SGO,population_persistence,86,14.25635664132328,6.561602279890515,8.635251592798156,7.694754361432764,0.5397419940469822,114,True,300,True
F8,4,SGO,population_persistence,87,74.6660446426806,15.227607739979945,15.799120494015206,59.43843690270066,0.7960571259284901,2,True,2,True
F8,4,SGO,population_persistence,88,137.07758142440446,16.983960794710107,17.5481180654391,120.09362062969436,0.8760996465050968,2,True,5,True
F8,4,SGO,population_persistence,89,124.25358077464699,10.728262950226764,17.15418760497773,113.52531782442023,0.9136583196770472,2,True,77,True
F8,4,SGO,population_persistence,90,50.68491282582969,6.2307074779464315,9.479379087452223,44.45420534788326,0.8770697801265394,13,True,184,True
F8,4,SGO,population_persistence,91,14.999190007615972,6.82980829568757,8.33675310513189,8.169381711928402,0.5446548585477167,80,True,80,True
F8,4,SGO,population_persistence,92,112.0528465761907,20.290317882423878,24.050764273552822,91.76252869376682,0.8189218881768665,3,True,32,True
F8,4,SGO,population_persistence,93,68.37925486104949,15.678527695291564,18.37072232806077,52.700727165757925,0.7707122178041979,4,True,41,True
F8,4,SGO,population_persistence,94,38.616753287170205,37.77180408617613,38.211177670693054,0.8449492009940727,0.021880379086006523,261,True,261,True
F8,4,SGO,population_persistence,95,125.63112405922166,60.97206378243292,62.644891928990035,64.65906027678875,0.5146738975789862,2,True,48,True
F8,4,SGO,population_persistence,96,75.40383227619745,71.00282054981261,71.30807917495488,4.401011726384837,0.05836588928616158,11,True,39,True
F8,4,SGO,population_persistence,97,121.05668212499043,79.53021784744566,89.06218283401876,41.526464277544775,0.34303322665550096,156,True,170,True
F8,4,SGO,population_persistence,98,129.8927872361039,43.197894703684874,44.84162212685413,86.69489253241903,0.6674342307770731,3,True,4,True
