system,k,stratum,warm_gap_norm,cold_gap_norm_drift,df_over_max,dU_shift,alg,start,trial,seed,NP,J_star,J_start,J_final,start_gap_norm,final_gap_norm,final_gap_abs,trivial_start,converged_1e4,control_error,first_control_error,returned_incumbent,improvement_fraction,time_ms,requested_fe,realized_fe,fe_exact,warm_start_provenance
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,reference_warm,10,11010010,20,-2.13784185082709,0.0,-2.137824330886113,1.0,8.195152962468804e-06,1.7519940977095416e-05,False,True,0.011746718970063519,0.011746718970063519,False,0.9999918048470375,42.5144930195529,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,reference_warm,11,11010011,20,-2.13784185082709,0.0,-2.137841142305708,1.0,3.314189876743875e-07,7.08521382009053e-07,False,True,0.0023622547988004783,0.0023622547988004783,False,0.9999996685810123,42.247352976119146,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,reference_warm,12,11010012,20,-2.13784185082709,0.0,-2.137839389545144,1.0,1.1512928072097418e-06,2.4612819458091906e-06,False,True,0.004402820119983275,0.004402820119983275,False,0.9999988487071928,41.81975999381393,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,reference_warm,13,11010013,20,-2.13784185082709,0.0,-2.1378340358734422,1.0,3.6555340352904432e-06,7.814953647766743e-06,False,True,0.007845370581649469,0.007845370581649469,False,0.9999963444659647,41.795407014433295,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,reference_warm,14,11010014,20,-2.13784185082709,0.0,-2.137841689025901,1.0,7.568435842386224e-08,1.618011888915305e-07,False,True,0.0011288626759196063,0.0011288626759196063,False,0.9999999243156416,42.634951998479664,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,reference_warm,15,11010015,20,-2.13784185082709,0.0,-2.1378149549267995,1.0,1.2580865268436274e-05,2.6895900290480057e-05,False,True,0.01455436635026608,0.01455436635026608,False,0.9999874191347315,42.79494401998818,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,reference_warm,16,11010016,20,-2.13784185082709,0.0,-2.137841789484235,1.0,2.8693822591236854e-08,6.134285479575396e-08,False,True,0.0006950759348480773,0.0006950759348480773,False,0.9999999713061775,42.03816800145432,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,reference_warm,17,11010017,20,-2.13784185082709,0.0,-2.137819479710971,1.0,1.0464345672005803e-05,2.2371116119135337e-05,False,True,0.013273763802954974,0.013273763802954974,False,0.999989535654328,41.67986797983758,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,reference_warm,18,11010018,20,-2.13784185082709,0.0,-2.1378385444510424,1.0,1.5465952480717942e-06,3.306376047618187e-06,False,True,0.0051030095661674935,0.0051030095661674935,False,0.9999984534047519,42.0691060135141,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,reference_warm,19,11010019,20,-2.13784185082709,0.0,-2.137778853820926,1.0,2.9467570830698256e-05,6.299700616407833e-05,False,True,0.02227461543323983,0.02227461543323983,False,0.9999705324291693,41.88379397965036,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,0,11020000,20,-2.13784185082709,0.0,-2.137836854644053,1.0,2.3370218125030674e-06,4.9961830370648386e-06,False,True,0.00627291538875685,0.00627291538875685,False,0.9999976629781875,41.92653400241397,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,1,11020001,20,-2.13784185082709,0.0,-2.137786044952437,1.0,2.610383674140129e-05,5.5805874652925525e-05,False,True,0.020964775638643296,0.020964775638643296,False,0.9999738961632586,41.88395699020475,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,2,11020002,20,-2.13784185082709,0.0,-2.1378406017390645,1.0,5.84275223620264e-07,1.2490880254567571e-06,False,True,0.003136510761088118,0.003136510761088118,False,0.9999994157247764,41.49033600697294,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,3,11020003,20,-2.13784185082709,0.0,-2.1378417646760037,1.0,4.029815686858815e-08,8.61510862648629e-08,False,True,0.0008237219520212946,0.0008237219520212946,False,0.9999999597018431,41.34178999811411,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,4,11020004,20,-2.13784185082709,0.0,-2.137803783517412,1.0,1.7806419901026075e-05,3.806730967781391e-05,False,True,0.017315153738650224,0.017315153738650224,False,0.999982193580099,41.70379898278043,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,5,11020005,20,-2.13784185082709,0.0,-2.137841469623133,1.0,1.783125148839587e-07,3.812039568451553e-07,False,True,0.0017327222784899732,0.0017327222784899732,False,0.9999998216874851,41.84317900217138,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,6,11020006,20,-2.13784185082709,0.0,-2.1378094403067514,1.0,1.5160391928011311e-05,3.241052033864378e-05,False,True,0.01597692737809364,0.01597692737809364,False,0.9999848396080719,41.90776002360508,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,7,11020007,20,-2.13784185082709,0.0,-2.1378417808958465,1.0,3.2711139711109566e-08,6.9931243462662e-08,False,True,0.0007421400784055621,0.0007421400784055621,False,0.9999999672888603,41.94773599738255,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,8,11020008,20,-2.13784185082709,0.0,-2.137795654557605,1.0,2.1608833912108492e-05,4.6196269484877206e-05,False,True,0.019074524149130134,0.019074524149130134,False,0.9999783911660879,41.90603600000031,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,9,11020009,20,-2.13784185082709,0.0,-2.1378233169044565,1.0,8.66945449044417e-06,1.853392263351239e-05,False,True,0.012081863708437446,0.012081863708437446,False,0.9999913305455096,41.36289600864984,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,10,11020010,20,-2.13784185082709,0.0,-2.137839819445445,1.0,9.502020200100135e-07,2.031381645117847e-06,False,True,0.003999871334094962,0.003999871334094962,False,0.99999904979798,42.345207009930164,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,11,11020011,20,-2.13784185082709,0.0,-2.137826181299218,1.0,7.329601048865513e-06,1.566952787213083e-05,False,True,0.011109083088256533,0.011109083088256533,False,0.9999926703989511,42.10310798953287,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,12,11020012,20,-2.13784185082709,0.0,-2.137834789938188,1.0,3.302811617837404e-06,7.060888902010731e-06,False,True,0.0074572713899065945,0.0074572713899065945,False,0.9999966971883821,42.23788098897785,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,13,11020013,20,-2.13784185082709,0.0,-2.137829809615887,1.0,5.6324143893698926e-06,1.2041211202795665e-05,False,True,0.009738349264197588,0.009738349264197588,False,0.9999943675856107,42.41947300033644,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,14,11020014,20,-2.13784185082709,0.0,-2.1378416919607837,1.0,7.431153350789994e-08,1.5886630633232812e-07,False,True,0.0011185777060660484,0.0011185777060660484,False,0.9999999256884665,42.68055100692436,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,15,11020015,20,-2.13784185082709,0.0,-2.1378416710477435,1.0,8.409384747110732e-08,1.7977934652080307e-07,False,True,0.0011899265604995435,0.0011899265604995435,False,0.9999999159061526,41.89869199763052,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,16,11020016,20,-2.13784185082709,0.0,-2.1377758298074747,1.0,3.0882087741775095e-05,6.602101961528106e-05,False,True,0.022802967747321823,0.022802967747321823,False,0.9999691179122582,42.00917700654827,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,17,11020017,20,-2.13784185082709,0.0,-2.137840871450394,1.0,4.5811466166564427e-07,9.79376696186307e-07,False,True,0.002777315017252313,0.002777315017252313,False,0.9999995418853383,41.9463709986303,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,18,11020018,20,-2.13784185082709,0.0,-2.137772592830301,1.0,3.23962208721594e-05,6.925799678914046e-05,False,True,0.02335528774638629,0.02335528774638629,False,0.9999676037791279,41.33233200991526,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,SGO,optimizer_warm,19,11020019,20,-2.13784185082709,0.0,-2.1378264882711515,1.0,7.186011412648323e-06,1.5362555938480682e-05,False,True,0.010999729314772999,0.010999729314772999,False,0.9999928139885873,41.88936698483303,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,0,11001000,20,-2.13784185082709,0.0,-2.1378417229426603,1.0,5.981940603468391e-08,1.2788442971256586e-07,False,True,0.0010035964017420795,0.0010035964017420795,False,0.999999940180594,36.40485100913793,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,1,11001001,20,-2.13784185082709,0.0,-2.1378418374966164,1.0,6.23548164177398e-09,1.3330473613848426e-08,False,True,0.00032402092229943946,0.00032402092229943946,False,0.9999999937645183,36.07726900372654,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,2,11001002,20,-2.13784185082709,0.0,-2.1378418476767878,1.0,1.4735899384119903e-09,3.1503022412948667e-09,False,True,0.0001575166193559241,0.0001575166193559241,False,0.9999999985264101,36.29582599387504,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,3,11001003,20,-2.13784185082709,0.0,-2.1378418155501886,1.0,1.650117448416062e-08,3.5276901400038696e-08,False,True,0.0005271029848374909,0.0005271029848374909,False,0.9999999834988255,36.575211997842416,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,4,11001004,20,-2.13784185082709,0.0,-2.1378418308569365,1.0,9.341267934814219e-09,1.9970153530834978e-08,False,True,0.00039658927740671146,0.00039658927740671146,False,0.999999990658732,36.50348098017275,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,5,11001005,20,-2.13784185082709,0.0,-2.137841820629851,1.0,1.4125104211952617e-08,3.019723893160631e-08,False,True,0.0004876788025116596,0.0004876788025116596,False,0.9999999858748958,36.580105021130294,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,6,11001006,20,-2.13784185082709,0.0,-2.137841726747932,1.0,5.8039446655620334e-08,1.2407915805923153e-07,False,True,0.000988552364653117,0.000988552364653117,False,0.9999999419605533,36.213204002706334,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,7,11001007,20,-2.13784185082709,0.0,-2.1378418503384395,1.0,2.2857184372407995e-10,4.886504534340474e-10,False,True,6.20368370150004e-05,6.20368370150004e-05,False,0.9999999997714282,36.36072398512624,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,8,11001008,20,-2.13784185082709,0.0,-2.1378415715944357,1.0,1.306142707535323e-07,2.7923265433216216e-07,False,True,0.0014829734026484687,0.0014829734026484687,False,0.9999998693857293,36.33568898658268,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,9,11001009,20,-2.13784185082709,0.0,-2.137841849921693,1.0,4.2350985424079005e-10,9.053970906336417e-10,False,True,8.444421915765332e-05,8.444421915765332e-05,False,0.9999999995764901,36.519550980301574,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,10,11001010,20,-2.13784185082709,0.0,-2.1378411195519647,1.0,3.420623116064797e-07,7.312751253429894e-07,False,True,0.0023998862642446994,0.0023998862642446994,False,0.9999996579376884,36.525854986393824,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,11,11001011,20,-2.13784185082709,0.0,-2.137841838759319,1.0,5.644837936910825e-09,1.2067770782664411e-08,False,True,0.00030829308738056227,0.00030829308738056227,False,0.9999999943551621,36.55299998354167,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,12,11001012,20,-2.13784185082709,0.0,-2.137841717539085,1.0,6.234699027242664e-08,1.3328800507750316e-07,False,True,0.0010245798090933178,0.0010245798090933178,False,0.9999999376530098,36.05893699568696,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,13,11001013,20,-2.13784185082709,0.0,-2.1378418492281512,1.0,7.479219094501556e-10,1.598938759173052e-09,False,True,0.00011221894102497743,0.00011221894102497743,False,0.999999999252078,35.9195799974259,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,14,11001014,20,-2.13784185082709,0.0,-2.137841782359704,1.0,3.2026403616570414e-08,6.84673859829843e-08,False,True,0.0007343314589816075,0.0007343314589816075,False,0.9999999679735964,36.238865985069424,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,15,11001015,20,-2.13784185082709,0.0,-2.1378417119738957,1.0,6.495017123092986e-08,1.388531942758675e-07,False,True,0.0010457507807455357,0.0010457507807455357,False,0.9999999350498288,36.784759984584525,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,16,11001016,20,-2.13784185082709,0.0,-2.1378418257641925,1.0,1.1723457245177217e-08,2.506289753512192e-08,False,True,0.00044428934544704646,0.00044428934544704646,False,0.9999999882765428,36.500418005743995,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,17,11001017,20,-2.13784185082709,0.0,-2.1378417123473605,1.0,6.477547878841607e-08,1.3847972946123832e-07,False,True,0.0010443434870142099,0.0010443434870142099,False,0.9999999352245212,36.47531699971296,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,18,11001018,20,-2.13784185082709,0.0,-2.137841846065678,1.0,2.2272050440027547e-09,4.761412153442279e-09,False,True,0.00019365029022999636,0.00019365029022999636,False,0.9999999977727949,36.62153799086809,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,cold,19,11001019,20,-2.13784185082709,0.0,-2.137841834446158,1.0,7.66236855169322e-09,1.6380932166271123e-08,False,True,0.0003591861401019969,0.0003591861401019969,False,0.9999999923376315,36.05385302216746,1000,1000,True,zero sequence
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,0,11011000,20,-2.13784185082709,0.0,-2.137841586727454,1.0,1.235356281551105e-07,2.640996359382086e-07,False,True,0.0014422287913324894,0.0014422287913324894,False,0.9999998764643718,35.91936398879625,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,1,11011001,20,-2.13784185082709,0.0,-2.1378416530954913,1.0,9.249121892417331e-08,1.9773159865010825e-07,False,True,0.0012479244649963306,0.0012479244649963306,False,0.9999999075087811,36.357942008180544,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,2,11011002,20,-2.13784185082709,0.0,-2.1378418449596546,1.0,2.74456009182339e-09,5.867435426409884e-09,False,True,0.00021496829923073335,0.00021496829923073335,False,0.9999999972554399,36.46975598530844,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,3,11011003,20,-2.13784185082709,0.0,-2.137841834079456,1.0,7.83389750735966e-09,1.6747633946323504e-08,False,True,0.00036318424052783627,0.00036318424052783627,False,0.9999999921661025,35.98570899339393,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,4,11011004,20,-2.13784185082709,0.0,-2.137841553844368,1.0,1.3891706809612652e-07,2.96982721970096e-07,False,True,0.0015293815666650445,0.0015293815666650445,False,0.9999998610829319,36.09691301244311,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,5,11011005,20,-2.13784185082709,0.0,-2.137841841037605,1.0,4.579143576302907e-09,9.789484778366386e-09,False,True,0.0002776707858469507,0.0002776707858469507,False,0.9999999954208564,36.34992800652981,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,6,11011006,20,-2.13784185082709,0.0,-2.137841817735326,1.0,1.5479051447553322e-08,3.309176399568514e-08,False,True,0.0005105170131285419,0.0005105170131285419,False,0.9999999845209485,36.097042000619695,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,7,11011007,20,-2.13784185082709,0.0,-2.1378408916312734,1.0,4.486748241836243e-07,9.591958165522385e-07,False,True,0.0027485516174499125,0.0027485516174499125,False,0.9999995513251758,36.03902200120501,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,8,11011008,20,-2.13784185082709,0.0,-2.137841833790771,1.0,7.968933256487996e-09,1.7036319022167845e-08,False,True,0.0003663010408203604,0.0003663010408203604,False,0.9999999920310667,35.784895007964224,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,9,11011009,20,-2.13784185082709,0.0,-2.137841597919688,1.0,1.1830033266209647e-07,2.5290740213179674e-07,False,True,0.0014113379836597773,0.0014113379836597773,False,0.9999998816996674,36.132173001533374,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,10,11011010,20,-2.13784185082709,0.0,-2.137841820359528,1.0,1.4251550831514713e-08,3.046756180680177e-08,False,True,0.0004898567683246924,0.0004898567683246924,False,0.9999999857484492,36.52756701922044,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,11,11011011,20,-2.13784185082709,0.0,-2.1378418392825744,1.0,5.400079318900444e-09,1.1544515565731217e-08,False,True,0.00030153527151277615,0.00030153527151277615,False,0.9999999945999207,36.541908979415894,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,12,11011012,20,-2.13784185082709,0.0,-2.1378418370302006,1.0,6.4536529694120956e-09,1.37968894087237e-08,False,True,0.00032964071819385765,0.00032964071819385765,False,0.999999993546347,36.82437297538854,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,13,11011013,20,-2.13784185082709,0.0,-2.137841711771299,1.0,6.504493811281109e-08,1.3905579088202558e-07,False,True,0.0010465134150141608,0.0010465134150141608,False,0.9999999349550619,36.63896399666555,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,14,11011014,20,-2.13784185082709,0.0,-2.1378413802715865,1.0,2.2010772371640115e-07,4.705555034512088e-07,False,True,0.001925110612276626,0.001925110612276626,False,0.9999997798922763,36.21026099426672,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,15,11011015,20,-2.13784185082709,0.0,-2.137841424462851,1.0,1.9943675387433027e-07,4.26364239025645e-07,False,True,0.0018324859152683004,0.0018324859152683004,False,0.9999998005632461,36.502056987956166,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,16,11011016,20,-2.13784185082709,0.0,-2.1378415561685977,1.0,1.3782988304701119e-07,2.9465849227250374e-07,False,True,0.0015233852302927176,0.0015233852302927176,False,0.9999998621701169,36.074209987418726,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,17,11011017,20,-2.13784185082709,0.0,-2.137841669494239,1.0,8.48205169558503e-08,1.8133285095700558e-07,False,True,0.0011950566836436138,0.0011950566836436138,False,0.9999999151794831,36.31603499525227,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,18,11011018,20,-2.13784185082709,0.0,-2.1378418502700662,1.0,2.605542408268838e-10,5.570237604501926e-10,False,True,6.623494474311542e-05,6.623494474311542e-05,False,0.9999999997394458,36.39498000848107,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,reference_warm,19,11011019,20,-2.13784185082709,0.0,-2.1378418507441315,1.0,3.880480162887434e-11,8.29585289352508e-11,False,True,2.5561287585240677e-05,2.5561287585240677e-05,False,0.9999999999611952,37.324197008274496,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,optimizer_warm,0,11021000,20,-2.13784185082709,0.0,-2.137841847317868,1.0,1.641478671902781e-09,3.509221802033835e-09,False,True,0.0001662477146719965,0.0001662477146719965,False,0.9999999983585214,37.37133098184131,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,optimizer_warm,1,11021001,20,-2.13784185082709,0.0,-2.1378418431706443,1.0,3.58139012794808e-09,7.656445699666392e-09,False,True,0.0002455635365947728,0.0002455635365947728,False,0.9999999964186099,35.84138600854203,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,optimizer_warm,2,11021002,20,-2.13784185082709,0.0,-2.1378418504819376,1.0,1.6144896359423114e-10,3.4515235114440657e-10,False,True,5.213816400484461e-05,5.213816400484461e-05,False,0.999999999838551,35.5951189994812,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,optimizer_warm,3,11021003,20,-2.13784185082709,0.0,-2.1378417509187226,1.0,4.673328259445732e-08,9.990836735696007e-08,False,True,0.0008870563107370444,0.0008870563107370444,False,0.9999999532667174,36.355572985485196,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,optimizer_warm,4,11021004,20,-2.13784185082709,0.0,-2.1378417312561084,1.0,5.5930695488161385e-08,1.195709815604573e-07,False,True,0.0009704276397828338,0.0009704276397828338,False,0.9999999440693045,36.66536201490089,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,optimizer_warm,5,11021005,20,-2.13784185082709,0.0,-2.1378418223094555,1.0,1.3339449999566401e-08,2.851763447608846e-08,False,True,0.00047392215662345194,0.00047392215662345194,False,0.99999998666055,36.84923899709247,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,optimizer_warm,6,11021006,20,-2.13784185082709,0.0,-2.1378417504660576,1.0,4.6945021838127916e-08,1.0036103237354155e-07,False,True,0.0008890635793381563,0.0008890635793381563,False,0.9999999530549781,36.601664003683254,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,optimizer_warm,7,11021007,20,-2.13784185082709,0.0,-2.137841850470472,1.0,1.668120802417386e-10,3.566178463643155e-10,False,True,5.299711438766508e-05,5.299711438766508e-05,False,0.9999999998331879,36.73375098151155,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,optimizer_warm,8,11021008,20,-2.13784185082709,0.0,-2.1378409108369847,1.0,4.396911328800997e-07,9.399901053086523e-07,False,True,0.002720895738637985,0.002720895738637985,False,0.9999995603088672,36.60758599289693,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,optimizer_warm,9,11021009,20,-2.13784185082709,0.0,-2.137841828684743,1.0,1.0357336328888212e-08,2.2142347066989032e-08,False,True,0.00041760154076175837,0.00041760154076175837,False,0.9999999896426637,36.24452298390679,1000,1000,True,zero (k=0: no previous step)
pendcart,0,High,0.0108202554765163,1.0,0.0935205359319699,0.4763856931531744,GWO,optimizer_warm,10,11021010,20,-2.13784185082709,0.0,-2.1378417530493428,1.0,4.5736660639493886e-08,9.777774723218613e-08,False,True,0.0008775467702299977,0.0008775467702299977,False,0.9999999542633393,35.45635499176569,1000,1000,True,zero (k=0: no previous step)
