system,Nc,dim,role,k,alg,NP,trial,seed,J_star,J,norm_gap,converged_1e4,first_control_error,lambda_min,lambda_max,cond_H,n_active_reference,realized_fe,fe_exact,time_ms
cstr,5,10,near_settled,90,SGO,30,5,16500005,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,11.893108021467924
cstr,5,10,near_settled,90,SGO,30,6,16500006,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,11.868086992762983
cstr,5,10,near_settled,90,SGO,30,7,16500007,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,11.8651760276407
cstr,5,10,near_settled,90,SGO,30,8,16500008,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,11.957643961068243
cstr,5,10,near_settled,90,SGO,30,9,16500009,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,12.169861991424114
cstr,5,10,near_settled,90,SGO,30,10,16500010,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,11.957594018895179
cstr,5,10,near_settled,90,SGO,30,11,16500011,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,11.864714964758605
cstr,5,10,near_settled,90,SGO,30,12,16500012,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,12.243735953234136
cstr,5,10,near_settled,90,SGO,30,13,16500013,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,12.016665015835315
cstr,5,10,near_settled,90,SGO,30,14,16500014,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,12.250347004737705
cstr,5,10,near_settled,90,SGO,30,15,16500015,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,11.976765003055334
cstr,5,10,near_settled,90,SGO,30,16,16500016,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,12.162271013949066
cstr,5,10,near_settled,90,SGO,30,17,16500017,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,11.924056976567954
cstr,5,10,near_settled,90,SGO,30,18,16500018,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,11.943535006139427
cstr,5,10,near_settled,90,SGO,30,19,16500019,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,11.83392503298819
cstr,5,10,near_settled,90,GWO,20,0,16501000,-1.3796101170564074e-11,-8.399387386749827e-12,5.396713783814247e-12,True,1.184787457263109e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.40857999725267
cstr,5,10,near_settled,90,GWO,20,1,16501001,-1.3796101170564074e-11,-7.845891634748254e-12,5.9502095358158196e-12,True,1.1660109913755154e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.343619025312364
cstr,5,10,near_settled,90,GWO,20,2,16501002,-1.3796101170564074e-11,-1.2744572781061011e-11,1.0515283895030626e-12,True,8.126220033940539e-07,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.38565199961886
cstr,5,10,near_settled,90,GWO,20,3,16501003,-1.3796101170564074e-11,-6.02404663691943e-12,7.772054533644644e-12,True,1.1613772198456417e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.741223042365164
cstr,5,10,near_settled,90,GWO,20,4,16501004,-1.3796101170564074e-11,-8.443607672095074e-12,5.352493498469e-12,True,1.1216353888940097e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.7032559895888
cstr,5,10,near_settled,90,GWO,20,5,16501005,-1.3796101170564074e-11,-7.027762450415395e-12,6.768338720148679e-12,True,1.1833320896565285e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.54281204380095
cstr,5,10,near_settled,90,GWO,20,6,16501006,-1.3796101170564074e-11,-8.192165984203045e-12,5.603935186361028e-12,True,1.1830007747196854e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.16631499771029
cstr,5,10,near_settled,90,GWO,20,7,16501007,-1.3796101170564074e-11,-1.2555628638290685e-11,1.2404725322733887e-12,True,3.072185792006035e-06,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.39316998468712
cstr,5,10,near_settled,90,GWO,20,8,16501008,-1.3796101170564074e-11,-8.43729522914152e-12,5.358805941422554e-12,True,1.1236156536090636e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.112514005973935
cstr,5,10,near_settled,90,GWO,20,9,16501009,-1.3796101170564074e-11,-1.3558453433274001e-11,2.3764773729007243e-13,True,1.3017915751877684e-06,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.27355498773977
cstr,5,10,near_settled,90,GWO,20,10,16501010,-1.3796101170564074e-11,-1.3195858898816196e-11,6.00242271747878e-13,True,1.5035065183136733e-06,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.10389898112044
cstr,5,10,near_settled,90,GWO,20,11,16501011,-1.3796101170564074e-11,-1.0958250917116937e-11,2.837850253447136e-12,True,5.093159202126005e-06,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.074101955629885
cstr,5,10,near_settled,90,GWO,20,12,16501012,-1.3796101170564074e-11,-9.306753894669541e-12,4.489347275894532e-12,True,1.1762531003942956e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.146044994704425
cstr,5,10,near_settled,90,GWO,20,13,16501013,-1.3796101170564074e-11,-1.2583460252363232e-11,1.212640918200842e-12,True,3.394509387215759e-06,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.25891500432044
cstr,5,10,near_settled,90,GWO,20,14,16501014,-1.3796101170564074e-11,-1.3242821781185664e-11,5.532793893784099e-13,True,3.1235239787593586e-07,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,43.92438498325646
cstr,5,10,near_settled,90,GWO,20,15,16501015,-1.3796101170564074e-11,-1.3449890564273374e-11,3.462106062906996e-13,True,1.0153563977125118e-06,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.60006096633151
cstr,5,10,near_settled,90,GWO,20,16,16501016,-1.3796101170564074e-11,-1.2913974454875951e-11,8.821267156881226e-13,True,1.721707265093918e-06,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.571770005859435
cstr,5,10,near_settled,90,GWO,20,17,16501017,-1.3796101170564074e-11,-6.0009096480974276e-12,7.795191522466647e-12,True,1.1673077812311516e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.394064985681325
cstr,5,10,near_settled,90,GWO,20,18,16501018,-1.3796101170564074e-11,-8.635089543204926e-12,5.161011627359148e-12,True,1.1820550911826202e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,44.75434799678624
cstr,5,10,near_settled,90,GWO,20,19,16501019,-1.3796101170564074e-11,-1.3058133143922487e-11,7.379680266415864e-13,True,2.8661972416945745e-06,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,45.17048300476745
cstr,5,10,near_settled,90,PSO,8,0,16502000,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.696568998042494
cstr,5,10,near_settled,90,PSO,8,1,16502001,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.607623966876417
cstr,5,10,near_settled,90,PSO,8,2,16502002,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.624185967259109
cstr,5,10,near_settled,90,PSO,8,3,16502003,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.587155010085553
cstr,5,10,near_settled,90,PSO,8,4,16502004,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.6546709490939975
cstr,5,10,near_settled,90,PSO,8,5,16502005,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.70009702257812
cstr,5,10,near_settled,90,PSO,8,6,16502006,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.609737021382898
cstr,5,10,near_settled,90,PSO,8,7,16502007,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.606677044648677
cstr,5,10,near_settled,90,PSO,8,8,16502008,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.576098988763988
cstr,5,10,near_settled,90,PSO,8,9,16502009,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.589512944221497
cstr,5,10,near_settled,90,PSO,8,10,16502010,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.5623069745488465
cstr,5,10,near_settled,90,PSO,8,11,16502011,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.5747560216113925
cstr,5,10,near_settled,90,PSO,8,12,16502012,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.566175979562104
cstr,5,10,near_settled,90,PSO,8,13,16502013,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.5834259944967926
cstr,5,10,near_settled,90,PSO,8,14,16502014,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.565546987578273
cstr,5,10,near_settled,90,PSO,8,15,16502015,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.5942600117996335
cstr,5,10,near_settled,90,PSO,8,16,16502016,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.628057999070734
cstr,5,10,near_settled,90,PSO,8,17,16502017,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.5828300062567
cstr,5,10,near_settled,90,PSO,8,18,16502018,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.58001799415797
cstr,5,10,near_settled,90,PSO,8,19,16502019,-1.3796101170564074e-11,0.0,1.3796101170564074e-11,True,1.1621834393300004e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,4.577830026391894
cstr,5,10,near_settled,90,WOA,10,0,16503000,-1.3796101170564074e-11,-1.5932887046978192e-12,1.2202812465866255e-11,True,1.162470923790465e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.875881041400135
cstr,5,10,near_settled,90,WOA,10,1,16503001,-1.3796101170564074e-11,-1.740097939995763e-12,1.205600323056831e-11,True,1.1633849202055032e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.750405988190323
cstr,5,10,near_settled,90,WOA,10,2,16503002,-1.3796101170564074e-11,-1.8404653912886838e-12,1.195563577927539e-11,True,1.163655034408026e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.717287982814014
cstr,5,10,near_settled,90,WOA,10,3,16503003,-1.3796101170564074e-11,-1.5457730460779515e-12,1.2250328124486121e-11,True,1.1633067922609254e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.762192981317639
cstr,5,10,near_settled,90,WOA,10,4,16503004,-1.3796101170564074e-11,-2.071435999077926e-12,1.1724665171486148e-11,True,1.1630314330779438e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.741848996374756
cstr,5,10,near_settled,90,WOA,10,5,16503005,-1.3796101170564074e-11,-3.098825293528126e-12,1.0697275877035948e-11,True,1.1588168285510603e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.775342033710331
cstr,5,10,near_settled,90,WOA,10,6,16503006,-1.3796101170564074e-11,-1.7984025984119085e-12,1.1997698572152165e-11,True,1.1631649507948514e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.757268031127751
cstr,5,10,near_settled,90,WOA,10,7,16503007,-1.3796101170564074e-11,-1.316321633275664e-12,1.2479779537288409e-11,True,1.163003561996033e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.782544009387493
cstr,5,10,near_settled,90,WOA,10,8,16503008,-1.3796101170564074e-11,-1.599064704267492e-12,1.2197036466296582e-11,True,1.1632735820798157e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.760705018881708
cstr,5,10,near_settled,90,WOA,10,9,16503009,-1.3796101170564074e-11,-2.235472734996466e-12,1.1560628435567607e-11,True,1.1645330675875966e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.795643003191799
cstr,5,10,near_settled,90,WOA,10,10,16503010,-1.3796101170564074e-11,-1.845398745917176e-12,1.1950702424646898e-11,True,1.1632142323307661e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.775735983159393
cstr,5,10,near_settled,90,WOA,10,11,16503011,-1.3796101170564074e-11,-1.5275577764682526e-12,1.2268543394095822e-11,True,1.1635485698438945e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.739175052847713
cstr,5,10,near_settled,90,WOA,10,12,16503012,-1.3796101170564074e-11,-2.296106046100622e-12,1.1499995124463452e-11,True,1.1652465148332111e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.787497015669942
cstr,5,10,near_settled,90,WOA,10,13,16503013,-1.3796101170564074e-11,-1.7139116151829468e-12,1.2082189555381127e-11,True,1.1633641636657087e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.8324119676835835
cstr,5,10,near_settled,90,WOA,10,14,16503014,-1.3796101170564074e-11,-2.2442593244495557e-12,1.1551841846114518e-11,True,1.1630648000331196e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.831243972759694
cstr,5,10,near_settled,90,WOA,10,15,16503015,-1.3796101170564074e-11,-1.7204265811039219e-12,1.2075674589460151e-11,True,1.1634476188020905e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.738999032881111
cstr,5,10,near_settled,90,WOA,10,16,16503016,-1.3796101170564074e-11,-1.7493211278866403e-12,1.2046780042677433e-11,True,1.1633242055050571e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.671292987652123
cstr,5,10,near_settled,90,WOA,10,17,16503017,-1.3796101170564074e-11,-1.7480498763942448e-12,1.2048051294169828e-11,True,1.1633687034136454e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.742782006971538
cstr,5,10,near_settled,90,WOA,10,18,16503018,-1.3796101170564074e-11,-1.3157272997891814e-12,1.2480373870774893e-11,True,1.1634525359446353e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.7947480021975935
cstr,5,10,near_settled,90,WOA,10,19,16503019,-1.3796101170564074e-11,-1.6800310489224596e-12,1.2116070121641614e-11,True,1.1638524352842914e-05,0.021307568140349623,4471.608453623953,209860.10342288556,0,1000,True,7.780755986459553
cstr,8,16,initial_transient,3,SGO,30,0,16800000,-287.63985575355576,-260.29600338695025,0.09506280795118045,False,1.0630781608856315,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,14.332693011965603
cstr,8,16,initial_transient,3,SGO,30,1,16800001,-287.63985575355576,-256.42613608541,0.10851667126022016,False,0.6003766347165416,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,19.131756038405
cstr,8,16,initial_transient,3,SGO,30,2,16800002,-287.63985575355576,-249.02835130909378,0.13423558548000236,False,1.493543961469824,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,13.003733998630196
cstr,8,16,initial_transient,3,SGO,30,3,16800003,-287.63985575355576,-262.29194639419165,0.08812377301802607,False,0.5224441937592148,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,13.25923902913928
cstr,8,16,initial_transient,3,SGO,30,4,16800004,-287.63985575355576,-265.1462022210811,0.07820075376392471,False,1.0179751664896273,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,13.556434016209096
cstr,8,16,initial_transient,3,SGO,30,5,16800005,-287.63985575355576,-257.56375417782033,0.1045616626977593,False,0.672030364673611,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,13.322306040208787
cstr,8,16,initial_transient,3,SGO,30,6,16800006,-287.63985575355576,-255.49019722562514,0.11177052791834184,False,1.553601610129161,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,12.854116968810558
cstr,8,16,initial_transient,3,SGO,30,7,16800007,-287.63985575355576,-269.9754063924431,0.06141168898460025,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,13.150719983968884
cstr,8,16,initial_transient,3,SGO,30,8,16800008,-287.63985575355576,-227.5489318506115,0.2089102838183489,False,0.8930919815848735,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,12.626397015992552
cstr,8,16,initial_transient,3,SGO,30,9,16800009,-287.63985575355576,-259.679182940514,0.0972072272105362,False,1.3607235178751123,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,12.530973996035755
cstr,8,16,initial_transient,3,SGO,30,10,16800010,-287.63985575355576,-238.93503955080251,0.16932568706501713,False,1.9999999999997948,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,12.54734501708299
cstr,8,16,initial_transient,3,SGO,30,11,16800011,-287.63985575355576,-240.23574928911964,0.1648036790320568,False,0.35296762510213675,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,12.86176301073283
cstr,8,16,initial_transient,3,SGO,30,12,16800012,-287.63985575355576,-260.0048586215024,0.09607499301393918,False,1.7656633588485546,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,12.909015000332147
cstr,8,16,initial_transient,3,SGO,30,13,16800013,-287.63985575355576,-260.3715889461331,0.09480002948821384,False,0.08690390810782433,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,13.449168007355183
cstr,8,16,initial_transient,3,SGO,30,14,16800014,-287.63985575355576,-266.7232861413821,0.07271791163076703,False,0.3400878114724434,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,13.160453003365546
cstr,8,16,initial_transient,3,SGO,30,15,16800015,-287.63985575355576,-271.971615247302,0.054471729813680654,False,1.3504815459548452,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,13.225405011326075
cstr,8,16,initial_transient,3,SGO,30,16,16800016,-287.63985575355576,-275.887724123074,0.040857104449915846,False,0.016732145230502704,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,12.71087396889925
cstr,8,16,initial_transient,3,SGO,30,17,16800017,-287.63985575355576,-266.9453320823086,0.07194595344595721,False,0.7325764141955742,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,12.843576027080417
cstr,8,16,initial_transient,3,SGO,30,18,16800018,-287.63985575355576,-248.89864827510831,0.1346865071147865,False,1.7468092824231944,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,12.199899007100612
cstr,8,16,initial_transient,3,SGO,30,19,16800019,-287.63985575355576,-277.73459438614657,0.03443633129859386,False,0.15771526334495367,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,12.58385501569137
cstr,8,16,initial_transient,3,GWO,20,0,16801000,-287.63985575355576,-273.6441748650626,0.04865695976598035,False,0.9547970949877795,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,70.9094480262138
cstr,8,16,initial_transient,3,GWO,20,1,16801001,-287.63985575355576,-285.72921255289276,0.006642484212271351,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,69.99162503052503
cstr,8,16,initial_transient,3,GWO,20,2,16801002,-287.63985575355576,-281.95010730456795,0.019780806919409248,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,68.40410100994632
cstr,8,16,initial_transient,3,GWO,20,3,16801003,-287.63985575355576,-275.69702536429395,0.04152008197186067,False,0.9142301546657491,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,68.94125998951495
cstr,8,16,initial_transient,3,GWO,20,4,16801004,-287.63985575355576,-276.43736114992356,0.038946253029796686,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,68.45279596745968
cstr,8,16,initial_transient,3,GWO,20,5,16801005,-287.63985575355576,-278.9756531378853,0.0301217040766903,False,0.6091654133374806,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,68.29163699876517
cstr,8,16,initial_transient,3,GWO,20,6,16801006,-287.63985575355576,-262.4619515267367,0.08753273832952763,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,68.55405902024359
cstr,8,16,initial_transient,3,GWO,20,7,16801007,-287.63985575355576,-278.2443752307469,0.0326640426730665,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,68.32075101556256
cstr,8,16,initial_transient,3,GWO,20,8,16801008,-287.63985575355576,-268.23165466111266,0.06747396337547769,False,1.1517279947557164,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,68.15995601937175
cstr,8,16,initial_transient,3,GWO,20,9,16801009,-287.63985575355576,-280.4654828993765,0.0249422071061185,False,0.10759382160846498,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,67.23417702596635
cstr,8,16,initial_transient,3,GWO,20,10,16801010,-287.63985575355576,-279.62344905295515,0.027869596442396054,False,0.23095818751554553,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,67.6100779674016
cstr,8,16,initial_transient,3,GWO,20,11,16801011,-287.63985575355576,-266.4439145159378,0.0736891665520032,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,67.71622697124258
cstr,8,16,initial_transient,3,GWO,20,12,16801012,-287.63985575355576,-277.1123471687955,0.03659961710514839,False,1.0674228266462924,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,67.37840798450634
cstr,8,16,initial_transient,3,GWO,20,13,16801013,-287.63985575355576,-259.44846170326946,0.09800934566745209,False,1.0342984608504062,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,68.85897798929363
cstr,8,16,initial_transient,3,GWO,20,14,16801014,-287.63985575355576,-279.8419099360146,0.027110101961051965,False,0.7548268846905584,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,68.77243501367047
cstr,8,16,initial_transient,3,GWO,20,15,16801015,-287.63985575355576,-263.4439887724244,0.08411861742088311,False,0.9957653425797949,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,68.49801301723346
cstr,8,16,initial_transient,3,GWO,20,16,16801016,-287.63985575355576,-279.0298954211777,0.02993312699946188,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,68.57414997648448
cstr,8,16,initial_transient,3,GWO,20,17,16801017,-287.63985575355576,-286.95479460041963,0.0023816628309085213,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,68.29265598207712
cstr,8,16,initial_transient,3,GWO,20,18,16801018,-287.63985575355576,-262.661046959828,0.08684056918429658,False,1.121095992852623,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,68.62113799434155
cstr,8,16,initial_transient,3,GWO,20,19,16801019,-287.63985575355576,-285.7799371960946,0.006466136455911476,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,68.4563210234046
cstr,8,16,initial_transient,3,PSO,8,0,16802000,-287.63985575355576,-286.38092818187647,0.004376749419447348,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,4.915109020657837
cstr,8,16,initial_transient,3,PSO,8,1,16802001,-287.63985575355576,-284.8912945087669,0.009555564675097597,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,4.791635030414909
cstr,8,16,initial_transient,3,PSO,8,2,16802002,-287.63985575355576,-277.95730373529057,0.03366206672889247,False,0.0003841866587716014,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,4.761938005685806
cstr,8,16,initial_transient,3,PSO,8,3,16802003,-287.63985575355576,-285.68370272582274,0.006800702297003714,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,4.777871014084667
cstr,8,16,initial_transient,3,PSO,8,4,16802004,-287.63985575355576,-283.135973265267,0.015658061281144543,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,4.773330001626164
cstr,8,16,initial_transient,3,PSO,8,5,16802005,-287.63985575355576,-285.199691826076,0.008483399913711743,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,4.8533109948039055
cstr,8,16,initial_transient,3,PSO,8,6,16802006,-287.63985575355576,-285.71418318387714,0.0066947348608341105,False,0.028957207259536877,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,4.840873007196933
cstr,8,16,initial_transient,3,PSO,8,7,16802007,-287.63985575355576,-279.53422306877764,0.028179796793261075,False,2.0537604593616674e-13,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,4.837116983253509
cstr,8,16,initial_transient,3,PSO,8,8,16802008,-287.63985575355576,-266.17536701587164,0.07462279064718513,False,1.9999999999997948,0.021291488205300357,6527.539668527161,306579.7752409894,6,1000,True,4.809794016182423
