check,system,alg,trial,submitted,phase2,abs_diff,rel_diff,material,step,nfe_submitted,nfe_phase2
optimizer_objective,pendcart,PSO,0.0,-2.1378418508270283,-2.1378418508270283,0.0,0.0,False,0.0,1220.0,1220.0
optimizer_objective,pendcart,PSO,1.0,-2.1378418002044075,-2.1378418002044075,0.0,0.0,False,0.0,340.0,340.0
optimizer_objective,pendcart,PSO,2.0,-2.137841850825104,-2.137841850825104,0.0,0.0,False,0.0,1120.0,1120.0
optimizer_objective,pendcart,WOA,0.0,-2.1378418168032804,-2.1378418168032804,0.0,0.0,False,0.0,460.0,460.0
optimizer_objective,pendcart,WOA,1.0,-2.137841850825743,-2.137841850825743,0.0,0.0,False,0.0,980.0,980.0
optimizer_objective,pendcart,WOA,2.0,-2.137841850820959,-2.137841850820959,0.0,0.0,False,0.0,740.0,740.0
reference_objective,pendcart,reference,,-0.001765972399811,-0.0017659723998110573,5.724587470723463e-17,3.241606421106087e-14,False,37.0,,
optimizer_objective,pendcart,SGO,0.0,-0.001765945725606,-0.0017659457256060899,8.977193988179977e-17,5.0835050352973744e-14,False,37.0,634.0,634.0
optimizer_objective,pendcart,SGO,1.0,-0.0017659721968242,-0.0017659721968242782,7.827939685345342e-17,4.432651714122429e-14,False,37.0,564.0,564.0
optimizer_objective,pendcart,SGO,2.0,-0.0017659440652353,-0.0017659440652353334,3.3393426912553537e-17,1.890967419067381e-14,False,37.0,550.0,550.0
optimizer_objective,pendcart,GWO,0.0,-0.0017659700537739,-0.0017659700537739104,1.0408340855860843e-17,5.8938376863288756e-15,False,37.0,880.0,880.0
optimizer_objective,pendcart,GWO,1.0,-0.0017659606828052,-0.0017659606828052277,2.7755575615628914e-17,1.5716983897704694e-14,False,37.0,420.0,420.0
optimizer_objective,pendcart,GWO,2.0,-0.0017659686504665,-0.0017659686504665738,7.37257477290143e-17,4.174805011942813e-14,False,37.0,680.0,680.0
optimizer_objective,pendcart,PSO,0.0,-0.0017571661532959,-0.0017571661532959982,9.82287168271867e-17,5.590178062725601e-14,False,37.0,580.0,580.0
optimizer_objective,pendcart,PSO,1.0,-0.0017659723935312,-0.0017659723935312696,6.960577947356938e-17,3.941498730588148e-14,False,37.0,1220.0,1220.0
optimizer_objective,pendcart,PSO,2.0,-0.0016755379380892,-0.0016755379380892547,5.4643789493269423e-17,3.261268411241451e-14,False,37.0,500.0,500.0
optimizer_objective,pendcart,WOA,0.0,-0.0017659723995544,-0.0017659723995544006,6.505213034913027e-19,3.683643660883068e-16,False,37.0,620.0,620.0
optimizer_objective,pendcart,WOA,1.0,-0.0017659722898477,-0.001765972289847707,6.938893903907228e-18,3.929220149035095e-15,False,37.0,700.0,700.0
optimizer_objective,pendcart,WOA,2.0,-0.0017659723990064,-0.0017659723990064056,5.637851296924623e-18,3.1924911737559897e-15,False,37.0,940.0,940.0
reference_objective,pendcart,reference,,-3.15970471722486e-05,-3.15970471722486e-05,0.0,0.0,False,75.0,,
optimizer_objective,pendcart,SGO,0.0,-3.159488441159717e-05,-3.159488441159717e-05,0.0,0.0,False,75.0,904.0,904.0
optimizer_objective,pendcart,SGO,1.0,-3.159457564450162e-05,-3.159457564450162e-05,0.0,0.0,False,75.0,926.0,926.0
optimizer_objective,pendcart,SGO,2.0,-3.159697770725632e-05,-3.159697770725632e-05,0.0,0.0,False,75.0,1006.0,1006.0
optimizer_objective,pendcart,GWO,0.0,-3.159704610914623e-05,-3.159704610914623e-05,0.0,0.0,False,75.0,1020.0,1020.0
optimizer_objective,pendcart,GWO,1.0,-3.1597045656882533e-05,-3.1597045656882533e-05,0.0,0.0,False,75.0,840.0,840.0
optimizer_objective,pendcart,GWO,2.0,-3.1597046887766804e-05,-3.1597046887766804e-05,0.0,0.0,False,75.0,600.0,600.0
optimizer_objective,pendcart,PSO,0.0,-2.5023675338621337e-06,-2.5023675338621337e-06,0.0,0.0,False,75.0,400.0,400.0
optimizer_objective,pendcart,PSO,1.0,-3.1480276990866215e-05,-3.1480276990866215e-05,0.0,0.0,False,75.0,580.0,580.0
optimizer_objective,pendcart,PSO,2.0,0.0,0.0,0.0,0.0,False,75.0,320.0,320.0
optimizer_objective,pendcart,WOA,0.0,-3.159704690284624e-05,-3.159704690284624e-05,0.0,0.0,False,75.0,580.0,580.0
optimizer_objective,pendcart,WOA,1.0,-3.159704711280091e-05,-3.159704711280091e-05,0.0,0.0,False,75.0,500.0,500.0
optimizer_objective,pendcart,WOA,2.0,-3.159704654760521e-05,-3.159704654760521e-05,0.0,0.0,False,75.0,500.0,500.0
reference_objective,cstr,reference,,-3404.760030526873,-3404.760030526873,0.0,0.0,False,0.0,,
optimizer_objective,cstr,SGO,0.0,-3404.760030526873,-3404.760030526873,0.0,0.0,False,0.0,742.0,742.0
optimizer_objective,cstr,SGO,1.0,-3404.760030526873,-3404.760030526873,0.0,0.0,False,0.0,740.0,740.0
optimizer_objective,cstr,SGO,2.0,-3404.760030526873,-3404.760030526873,0.0,0.0,False,0.0,612.0,612.0
optimizer_objective,cstr,GWO,0.0,-3404.760030526873,-3404.760030526873,0.0,0.0,False,0.0,238.0,238.0
optimizer_objective,cstr,GWO,1.0,-3404.760030526873,-3404.760030526873,0.0,0.0,False,0.0,238.0,238.0
optimizer_objective,cstr,GWO,2.0,-3404.760030526873,-3404.760030526873,0.0,0.0,False,0.0,252.0,252.0
optimizer_objective,cstr,PSO,0.0,-3404.760030526873,-3404.760030526873,0.0,0.0,False,0.0,540.0,540.0
optimizer_objective,cstr,PSO,1.0,-3404.760030526873,-3404.760030526873,0.0,0.0,False,0.0,540.0,540.0
optimizer_objective,cstr,PSO,2.0,-3404.760030526873,-3404.760030526873,0.0,0.0,False,0.0,540.0,540.0
optimizer_objective,cstr,WOA,0.0,-3404.760030526873,-3404.760030526873,0.0,0.0,False,0.0,340.0,340.0
optimizer_objective,cstr,WOA,1.0,-3404.760030526873,-3404.760030526873,0.0,0.0,False,0.0,380.0,380.0
optimizer_objective,cstr,WOA,2.0,-3404.760030526873,-3404.760030526873,0.0,0.0,False,0.0,340.0,340.0
reference_objective,cstr,reference,,-2.77235326043612e-12,-2.7723532604361196e-12,4.0389678347315804e-28,1.4568734411920538e-16,False,25.0,,
optimizer_objective,cstr,SGO,0.0,0.0,0.0,0.0,0.0,False,25.0,449.0,449.0
optimizer_objective,cstr,SGO,1.0,0.0,0.0,0.0,0.0,False,25.0,479.0,479.0
optimizer_objective,cstr,SGO,2.0,0.0,0.0,0.0,0.0,False,25.0,481.0,481.0
optimizer_objective,cstr,GWO,0.0,0.0,0.0,0.0,0.0,False,25.0,224.0,224.0
optimizer_objective,cstr,GWO,1.0,0.0,0.0,0.0,0.0,False,25.0,224.0,224.0
optimizer_objective,cstr,GWO,2.0,0.0,0.0,0.0,0.0,False,25.0,224.0,224.0
optimizer_objective,cstr,PSO,0.0,0.0,0.0,0.0,0.0,False,25.0,480.0,480.0
optimizer_objective,cstr,PSO,1.0,0.0,0.0,0.0,0.0,False,25.0,480.0,480.0
optimizer_objective,cstr,PSO,2.0,0.0,0.0,0.0,0.0,False,25.0,480.0,480.0
optimizer_objective,cstr,WOA,0.0,0.0,0.0,0.0,0.0,False,25.0,320.0,320.0
optimizer_objective,cstr,WOA,1.0,0.0,0.0,0.0,0.0,False,25.0,320.0,320.0
optimizer_objective,cstr,WOA,2.0,0.0,0.0,0.0,0.0,False,25.0,320.0,320.0
reference_objective,cstr,reference,,-1.326946659101464e-11,-1.326946659101464e-11,0.0,0.0,False,50.0,,
optimizer_objective,cstr,SGO,0.0,0.0,0.0,0.0,0.0,False,50.0,475.0,475.0
optimizer_objective,cstr,SGO,1.0,0.0,0.0,0.0,0.0,False,50.0,471.0,471.0
optimizer_objective,cstr,SGO,2.0,0.0,0.0,0.0,0.0,False,50.0,487.0,487.0
optimizer_objective,cstr,GWO,0.0,0.0,0.0,0.0,0.0,False,50.0,224.0,224.0
optimizer_objective,cstr,GWO,1.0,-1.156455820028444e-11,-1.1564558200284441e-11,1.6155871338926322e-27,1.397015870310459e-16,False,50.0,224.0,224.0
optimizer_objective,cstr,GWO,2.0,-1.3072298269495752e-11,-1.3072298269495752e-11,0.0,0.0,False,50.0,224.0,224.0
optimizer_objective,cstr,PSO,0.0,0.0,0.0,0.0,0.0,False,50.0,480.0,480.0
optimizer_objective,cstr,PSO,1.0,0.0,0.0,0.0,0.0,False,50.0,480.0,480.0
optimizer_objective,cstr,PSO,2.0,0.0,0.0,0.0,0.0,False,50.0,480.0,480.0
optimizer_objective,cstr,WOA,0.0,-3.3738277873815143e-13,-3.373827787381514e-13,5.048709793414476e-29,1.4964337576141864e-16,False,50.0,320.0,320.0
optimizer_objective,cstr,WOA,1.0,0.0,0.0,0.0,0.0,False,50.0,320.0,320.0
optimizer_objective,cstr,WOA,2.0,-2.53045508500921e-14,-2.53045508500921e-14,0.0,0.0,False,50.0,320.0,320.0
reference_objective,flight,reference,,-7.344862983109914,-7.344862983109914,0.0,0.0,False,0.0,,
optimizer_objective,flight,SGO,0.0,-7.344846596363096,-7.344846596363096,0.0,0.0,False,0.0,713.0,713.0
optimizer_objective,flight,SGO,1.0,-7.344848396617003,-7.344848396617003,0.0,0.0,False,0.0,1581.0,1581.0
optimizer_objective,flight,SGO,2.0,-7.344855696565608,-7.344855696565608,0.0,0.0,False,0.0,1350.0,1350.0
optimizer_objective,flight,GWO,0.0,-7.344860262983738,-7.3448602629837385,8.881784197001252e-16,1.2092516234465653e-16,False,0.0,640.0,640.0
optimizer_objective,flight,GWO,1.0,-7.344862982420107,-7.344862982420107,0.0,0.0,False,0.0,820.0,820.0
optimizer_objective,flight,GWO,2.0,-7.344862972353725,-7.3448629723537255,8.881784197001252e-16,1.2092511773783315e-16,False,0.0,560.0,560.0
optimizer_objective,flight,PSO,0.0,-7.34486156286153,-7.34486156286153,0.0,0.0,False,0.0,570.0,570.0
optimizer_objective,flight,PSO,1.0,-7.344862982864987,-7.344862982864987,0.0,0.0,False,0.0,1230.0,1230.0
optimizer_objective,flight,PSO,2.0,-7.344862982925047,-7.344862982925047,0.0,0.0,False,0.0,1230.0,1230.0
optimizer_objective,flight,WOA,0.0,-7.344862983057337,-7.344862983057337,0.0,0.0,False,0.0,630.0,630.0
optimizer_objective,flight,WOA,1.0,-7.344862982563804,-7.344862982563804,0.0,0.0,False,0.0,630.0,630.0
optimizer_objective,flight,WOA,2.0,-7.344862983059109,-7.344862983059109,0.0,0.0,False,0.0,630.0,630.0
reference_objective,flight,reference,,-0.0261716769178011,-0.026171676917801118,1.734723475976807e-17,6.628247327923057e-16,False,37.0,,
optimizer_objective,flight,SGO,0.0,-0.0261465260775214,-0.026146526077521437,3.8163916471489756e-17,1.45961709629563e-15,False,37.0,1117.0,1117.0
optimizer_objective,flight,SGO,1.0,-0.0261702173331547,-0.026170217333154753,5.204170427930421e-17,1.988585101025251e-15,False,37.0,1200.0,1200.0
optimizer_objective,flight,SGO,2.0,-0.0261678541398462,-0.026167854139846222,2.0816681711721685e-17,7.955058752801514e-16,False,37.0,1101.0,1101.0
optimizer_objective,flight,GWO,0.0,-0.0261713668740595,-0.0261713668740595,0.0,0.0,False,37.0,640.0,640.0
optimizer_objective,flight,GWO,1.0,-0.0261710679580292,-0.026171067958029245,4.5102810375396984e-17,1.7233844047835115e-15,False,37.0,820.0,820.0
optimizer_objective,flight,GWO,2.0,-0.0261716690919536,-0.026171669091953606,6.938893903907228e-18,2.651299723960124e-16,False,37.0,820.0,820.0
optimizer_objective,flight,PSO,0.0,-0.026164497267021,-0.026164497267021084,8.326672684688674e-17,3.1824317508229042e-15,False,37.0,1230.0,1230.0
optimizer_objective,flight,PSO,1.0,-0.0235043555446889,-0.023504355544688965,6.591949208711867e-17,2.804564965067251e-15,False,37.0,570.0,570.0
optimizer_objective,flight,PSO,2.0,-0.026169126257375,-0.026169126257375094,9.367506770274758e-17,3.5796024208621796e-15,False,37.0,1230.0,1230.0
optimizer_objective,flight,WOA,0.0,-0.02617140280064,-0.02617140280064005,5.204170427930421e-17,1.9884950254952165e-15,False,37.0,630.0,630.0
optimizer_objective,flight,WOA,1.0,-0.0261518871500647,-0.026151887150064775,7.632783294297951e-17,2.9186357567618475e-15,False,37.0,630.0,630.0
optimizer_objective,flight,WOA,2.0,-0.0261703976768411,-0.02617039767684119,9.020562075079397e-17,3.446857088863399e-15,False,37.0,630.0,630.0
reference_objective,flight,reference,,-8.41271665166486e-06,-8.41271665166486e-06,0.0,0.0,False,75.0,,
optimizer_objective,flight,SGO,0.0,0.0,0.0,0.0,0.0,False,75.0,475.0,475.0
optimizer_objective,flight,SGO,1.0,0.0,0.0,0.0,0.0,False,75.0,491.0,491.0
optimizer_objective,flight,SGO,2.0,0.0,0.0,0.0,0.0,False,75.0,507.0,507.0
optimizer_objective,flight,GWO,0.0,-8.412658494041902e-06,-8.412658494041902e-06,0.0,0.0,False,75.0,820.0,820.0
optimizer_objective,flight,GWO,1.0,-8.412662852797809e-06,-8.412662852797809e-06,0.0,0.0,False,75.0,820.0,820.0
optimizer_objective,flight,GWO,2.0,-8.412712949048523e-06,-8.412712949048523e-06,0.0,0.0,False,75.0,820.0,820.0
optimizer_objective,flight,PSO,0.0,0.0,0.0,0.0,0.0,False,75.0,480.0,480.0
optimizer_objective,flight,PSO,1.0,0.0,0.0,0.0,0.0,False,75.0,480.0,480.0
optimizer_objective,flight,PSO,2.0,0.0,0.0,0.0,0.0,False,75.0,480.0,480.0
optimizer_objective,flight,WOA,0.0,-8.412704843198142e-06,-8.412704843198142e-06,0.0,0.0,False,75.0,630.0,630.0
optimizer_objective,flight,WOA,1.0,-8.412711448138126e-06,-8.412711448138126e-06,0.0,0.0,False,75.0,630.0,630.0
optimizer_objective,flight,WOA,2.0,-8.411833208903405e-06,-8.411833208903405e-06,0.0,0.0,False,75.0,630.0,630.0
reference_objective,hvac,reference,,-160.35966334536283,-160.35966334536283,0.0,0.0,False,0.0,,
optimizer_objective,hvac,SGO,0.0,-160.35966334536283,-160.35966334536283,0.0,0.0,False,0.0,548.0,548.0
optimizer_objective,hvac,SGO,1.0,-160.35966334536283,-160.35966334536283,0.0,0.0,False,0.0,626.0,626.0
optimizer_objective,hvac,SGO,2.0,-160.35966334536283,-160.35966334536283,0.0,0.0,False,0.0,546.0,546.0
optimizer_objective,hvac,GWO,0.0,-160.35966334536283,-160.35966334536283,0.0,0.0,False,0.0,340.0,340.0
optimizer_objective,hvac,GWO,1.0,-160.35966334536283,-160.35966334536283,0.0,0.0,False,0.0,340.0,340.0
optimizer_objective,hvac,GWO,2.0,-160.35966334536283,-160.35966334536283,0.0,0.0,False,0.0,360.0,360.0
optimizer_objective,hvac,PSO,0.0,-160.35966334536283,-160.35966334536283,0.0,0.0,False,0.0,360.0,360.0
optimizer_objective,hvac,PSO,1.0,-160.35966334536283,-160.35966334536283,0.0,0.0,False,0.0,360.0,360.0
optimizer_objective,hvac,PSO,2.0,-160.35966334536283,-160.35966334536283,0.0,0.0,False,0.0,360.0,360.0
optimizer_objective,hvac,WOA,0.0,-160.35966334536283,-160.35966334536283,0.0,0.0,False,0.0,340.0,340.0
optimizer_objective,hvac,WOA,1.0,-160.35966334536283,-160.35966334536283,0.0,0.0,False,0.0,360.0,360.0
optimizer_objective,hvac,WOA,2.0,-160.35966334536283,-160.35966334536283,0.0,0.0,False,0.0,340.0,340.0
reference_objective,hvac,reference,,-0.8381197280185997,-0.8381197280185997,0.0,0.0,False,375.0,,
optimizer_objective,hvac,SGO,0.0,-0.8335677317838166,-0.8335677317838166,0.0,0.0,False,375.0,926.0,926.0
optimizer_objective,hvac,SGO,1.0,-0.8377481115874411,-0.8377481115874411,0.0,0.0,False,375.0,1232.0,1232.0
optimizer_objective,hvac,SGO,2.0,-0.8375959191388588,-0.8375959191388588,0.0,0.0,False,375.0,1000.0,1000.0
optimizer_objective,hvac,GWO,0.0,-0.8371260334105954,-0.8371260334105954,0.0,0.0,False,375.0,680.0,680.0
optimizer_objective,hvac,GWO,1.0,-0.8381183934123042,-0.8381183934123042,0.0,0.0,False,375.0,1220.0,1220.0
optimizer_objective,hvac,GWO,2.0,-0.8368176672839323,-0.8368176672839323,0.0,0.0,False,375.0,540.0,540.0
optimizer_objective,hvac,PSO,0.0,-0.8381043640048671,-0.8381043640048671,0.0,0.0,False,375.0,1220.0,1220.0
optimizer_objective,hvac,PSO,1.0,-0.8347991972531918,-0.8347991972531918,0.0,0.0,False,375.0,800.0,800.0
optimizer_objective,hvac,PSO,2.0,-0.8379025577747571,-0.8379025577747571,0.0,0.0,False,375.0,1220.0,1220.0
optimizer_objective,hvac,WOA,0.0,-0.8368103263280479,-0.8368103263280479,0.0,0.0,False,375.0,1180.0,1180.0
optimizer_objective,hvac,WOA,1.0,-0.8343236786641919,-0.8343236786641919,0.0,0.0,False,375.0,1120.0,1120.0
optimizer_objective,hvac,WOA,2.0,-0.8361515625794049,-0.8361515625794049,0.0,0.0,False,375.0,1020.0,1020.0
reference_objective,hvac,reference,,-0.0275687262677446,-0.027568726267744634,3.469446951953614e-17,1.2584719795389553e-15,False,750.0,,
optimizer_objective,hvac,SGO,0.0,-0.0275639390531757,-0.027563939053175765,6.591949208711867e-17,2.391512038970495e-15,False,750.0,1126.0,1126.0
optimizer_objective,hvac,SGO,1.0,-0.0275556056414695,-0.027555605641469548,4.85722573273506e-17,1.7626996829368296e-15,False,750.0,1200.0,1200.0
optimizer_objective,hvac,SGO,2.0,0.0,0.0,0.0,0.0,False,750.0,308.0,308.0
optimizer_objective,hvac,GWO,0.0,-0.0275478393536712,-0.027547839353671277,7.632783294297951e-17,2.7707375508855498e-15,False,750.0,700.0,700.0
optimizer_objective,hvac,GWO,1.0,-0.0275596806722057,-0.027559680672205777,7.632783294297951e-17,2.7695470731617414e-15,False,750.0,840.0,840.0
optimizer_objective,hvac,GWO,2.0,-0.0275685513591149,-0.02756855135911499,9.020562075079397e-17,3.2720479061722473e-15,False,750.0,1220.0,1220.0
optimizer_objective,hvac,PSO,0.0,0.0,0.0,0.0,0.0,False,750.0,320.0,320.0
optimizer_objective,hvac,PSO,1.0,0.0,0.0,0.0,0.0,False,750.0,320.0,320.0
optimizer_objective,hvac,PSO,2.0,0.0,0.0,0.0,0.0,False,750.0,320.0,320.0
optimizer_objective,hvac,WOA,0.0,-0.027567704217853,-0.027567704217853095,9.367506770274758e-17,3.3980003181433977e-15,False,750.0,940.0,940.0
optimizer_objective,hvac,WOA,1.0,-0.0275217142029209,-0.027521714202920988,8.673617379884035e-17,3.1515541931481496e-15,False,750.0,1220.0,1220.0
optimizer_objective,hvac,WOA,2.0,-0.0267512120188464,-0.026751212018846497,9.71445146547012e-17,3.6314061054976595e-15,False,750.0,1200.0,1200.0
reference_objective,uav,reference,,-1866.5028362954088,-1866.5028362954088,0.0,0.0,False,0.0,,
optimizer_objective,uav,SGO,0.0,-1149.4635546455263,-1149.4635546455265,2.2737367544323206e-13,1.9780851208749282e-16,False,0.0,1262.0,1262.0
optimizer_objective,uav,SGO,1.0,-1566.3273607366891,-1566.3273607366891,0.0,0.0,False,0.0,1260.0,1260.0
optimizer_objective,uav,SGO,2.0,-1246.1887123571996,-1246.1887123571996,0.0,0.0,False,0.0,1258.0,1258.0
optimizer_objective,uav,GWO,0.0,-1864.921087259988,-1864.9210872599876,4.547473508864641e-13,2.4384267730845165e-16,False,0.0,574.0,574.0
optimizer_objective,uav,GWO,1.0,-1866.1000787846635,-1866.1000787846633,2.2737367544323206e-13,1.2184430943881312e-16,False,0.0,434.0,434.0
optimizer_objective,uav,GWO,2.0,-1865.58922071965,-1865.58922071965,0.0,0.0,False,0.0,574.0,574.0
optimizer_objective,uav,PSO,0.0,0.0,0.0,0.0,0.0,False,0.0,320.0,320.0
optimizer_objective,uav,PSO,1.0,0.0,0.0,0.0,0.0,False,0.0,320.0,320.0
optimizer_objective,uav,PSO,2.0,-1343.6089709001594,-1343.6089709001594,0.0,0.0,False,0.0,680.0,680.0
optimizer_objective,uav,WOA,0.0,-1140.5063112208893,-1140.5063112208893,0.0,0.0,False,0.0,1220.0,1220.0
optimizer_objective,uav,WOA,1.0,-1130.6097152810892,-1130.6097152810892,0.0,0.0,False,0.0,1220.0,1220.0
optimizer_objective,uav,WOA,2.0,-1123.2715878051429,-1123.2715878051429,0.0,0.0,False,0.0,1220.0,1220.0
reference_objective,uav,reference,,-2.071000924610952e-09,-2.0710009246109516e-09,4.1359030627651384e-25,1.9970551502974769e-16,False,125.0,,
optimizer_objective,uav,SGO,0.0,0.0,0.0,0.0,0.0,False,125.0,302.0,302.0
optimizer_objective,uav,SGO,1.0,0.0,0.0,0.0,0.0,False,125.0,318.0,318.0
optimizer_objective,uav,SGO,2.0,0.0,0.0,0.0,0.0,False,125.0,330.0,330.0
optimizer_objective,uav,GWO,0.0,0.0,0.0,0.0,0.0,False,125.0,224.0,224.0
optimizer_objective,uav,GWO,1.0,0.0,0.0,0.0,0.0,False,125.0,224.0,224.0
optimizer_objective,uav,GWO,2.0,0.0,0.0,0.0,0.0,False,125.0,224.0,224.0
optimizer_objective,uav,PSO,0.0,0.0,0.0,0.0,0.0,False,125.0,320.0,320.0
optimizer_objective,uav,PSO,1.0,0.0,0.0,0.0,0.0,False,125.0,320.0,320.0
optimizer_objective,uav,PSO,2.0,0.0,0.0,0.0,0.0,False,125.0,320.0,320.0
optimizer_objective,uav,WOA,0.0,0.0,0.0,0.0,0.0,False,125.0,320.0,320.0
optimizer_objective,uav,WOA,1.0,0.0,0.0,0.0,0.0,False,125.0,320.0,320.0
optimizer_objective,uav,WOA,2.0,0.0,0.0,0.0,0.0,False,125.0,320.0,320.0
reference_objective,uav,reference,,-3.005036193340514e-11,-3.005036193340514e-11,0.0,0.0,False,250.0,,
optimizer_objective,uav,SGO,0.0,0.0,0.0,0.0,0.0,False,250.0,314.0,314.0
optimizer_objective,uav,SGO,1.0,0.0,0.0,0.0,0.0,False,250.0,326.0,326.0
optimizer_objective,uav,SGO,2.0,0.0,0.0,0.0,0.0,False,250.0,306.0,306.0
optimizer_objective,uav,GWO,0.0,0.0,0.0,0.0,0.0,False,250.0,224.0,224.0
optimizer_objective,uav,GWO,1.0,0.0,0.0,0.0,0.0,False,250.0,224.0,224.0
optimizer_objective,uav,GWO,2.0,0.0,0.0,0.0,0.0,False,250.0,224.0,224.0
optimizer_objective,uav,PSO,0.0,0.0,0.0,0.0,0.0,False,250.0,320.0,320.0
optimizer_objective,uav,PSO,1.0,0.0,0.0,0.0,0.0,False,250.0,320.0,320.0
optimizer_objective,uav,PSO,2.0,0.0,0.0,0.0,0.0,False,250.0,320.0,320.0
optimizer_objective,uav,WOA,0.0,0.0,0.0,0.0,0.0,False,250.0,320.0,320.0
optimizer_objective,uav,WOA,1.0,0.0,0.0,0.0,0.0,False,250.0,320.0,320.0
optimizer_objective,uav,WOA,2.0,0.0,0.0,0.0,0.0,False,250.0,320.0,320.0
applied_input,pendcart,SGO,42.0,,,4.993089379179416e-07,,False,,,
applied_input,pendcart,GWO,42.0,,,4.98830929787468e-07,,False,,,
applied_input,pendcart,PSO,42.0,,,4.967294253144239e-07,,False,,,
applied_input,pendcart,WOA,42.0,,,4.861624827157129e-07,,False,,,
applied_input,cstr,SGO,42.0,,,4.879928142270673e-07,,False,,,
applied_input,cstr,GWO,42.0,,,4.996727887422876e-07,,False,,,
applied_input,cstr,PSO,42.0,,,4.995371232774382e-07,,False,,,
applied_input,cstr,WOA,42.0,,,4.99953397313689e-07,,False,,,
applied_input,flight,SGO,42.0,,,4.973611167913283e-07,,False,,,
applied_input,flight,GWO,42.0,,,4.998179430060201e-07,,False,,,
applied_input,flight,PSO,42.0,,,4.986938631074134e-07,,False,,,
applied_input,flight,WOA,42.0,,,4.958389154818832e-07,,False,,,
applied_input,hvac,SGO,42.0,,,4.9548392411225e-07,,False,,,
applied_input,hvac,GWO,42.0,,,4.994843150196715e-07,,False,,,
applied_input,hvac,PSO,42.0,,,4.992113378232688e-07,,False,,,
applied_input,hvac,WOA,42.0,,,4.998485465534941e-07,,False,,,
applied_input,uav,SGO,42.0,,,4.993206562109442e-07,,False,,,
applied_input,uav,GWO,42.0,,,4.996481689657079e-07,,False,,,
applied_input,uav,PSO,42.0,,,4.993386125314025e-07,,False,,,
applied_input,uav,WOA,42.0,,,4.992928787411871e-07,,False,,,
