case,seed,grouping,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F8,29,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,17.567214534218184,16.367181594964766,0.16169791533110886,8.572882088003098
F8,31,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,24.387636809270074,22.77375874024126,0.2643860047353236,8.817894726002123
F8,30,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,18.100235771163085,16.8240859440104,0.2030512599049527,9.604493645994808
F9,10,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,49.344720402367194,46.082617571966914,0.1725386496804,117.4197627639951
F9,6,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,47.5342883845603,45.330541256344766,0.19409622927144377,123.3942134789977
F9,5,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,44.15575097253114,42.37427713085793,0.1357194665135872,124.77292802200827
F9,14,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,36.74916105759949,35.650246380966884,0.13009017284984362,122.97493197501171
F9,12,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,45.525089896227044,42.96302256775502,0.1564429974590369,123.66692572699685
F9,3,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,44.837298623512545,43.14044020570828,0.20358178872666344,128.34388036900782
F9,13,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,26.922303604215802,25.414084197458525,0.0932822877421607,125.32776899798773
F9,8,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,39.979138625744746,36.82151857563782,0.14518566018381757,133.8809542950039
F9,1,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,38.96242927225016,37.21400000222289,0.1728764547020476,139.16083256500133
F9,15,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,38.23167404161248,35.93254734788313,0.11121371449500451,135.62218989999383
F9,16,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,41.84174486201922,40.235318764180796,0.10352097421491584,136.11713058900204
F9,4,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,39.9113843069289,38.644491889089366,0.1488274458198527,141.81079526100075
F9,20,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,37.11736413460806,35.786958725597295,0.08186921296842463,134.7270190690033
F9,9,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,37.91700838031617,36.934930375722075,0.23218961583947273,142.5226922980073
F9,7,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,30.197894853772954,28.09493945922336,0.1285772680297441,143.50439835600264
F9,17,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,37.58128914665728,35.59022293121275,0.24037520954321492,139.07296186299936
F9,11,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,46.06692603835843,43.01789569270718,0.21340280368741277,149.84843692999857
F9,19,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,25.83231824206399,24.84836507091744,0.04544129250497112,147.75764923800307
F9,2,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,48.704991072242585,45.663686511852745,0.13928334332680553,158.33430806700198
F9,18,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,41.63122313390945,39.57052292184869,0.16593259814417713,152.6266337220004
F9,28,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,36.446515514163636,35.09802525429791,0.13849657855173145,150.4106567550043
F9,27,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,46.38586422168352,43.63583246723114,0.17382630664558904,166.4713755470002
F9,29,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,41.83492027260856,40.583856846923815,0.16536299305655153,158.59719462499197
F9,24,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,39.45014842216167,37.28972169570968,0.12182228411082108,169.96405588799098
F9,26,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,40.11178481066818,38.81031894085391,0.18076480760937183,173.66781290399376
F9,23,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,42.64729320570324,40.562265557099806,0.22405316363506228,178.75650431599934
F9,21,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,34.516035546094514,33.174566914219874,0.13834766186000377,184.80176945899439
F9,30,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,38.507991359173545,37.183179578851544,0.18071542026329532,163.62970132600458
F9,22,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,29.391201863989387,28.211882129424975,0.11637334132189224,188.1300594589993
F9,25,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,44.44843320291105,42.63169034441209,0.177832540688789,189.31613677900168
F9,31,fitness,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,30.55789158648705,29.35751849330191,0.16478737886406142,193.16402901800757
F10,5,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,149.07610696946074,141.00268225007162,0.15025475870395882,198.9274458370055
F10,8,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,120.95995264148772,113.97795819963268,0.1965449113428406,201.8944061860093
F10,9,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,106.35244134536106,100.65504702143129,0.15312839975581385,206.37415521200455
F10,1,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,117.56798885368438,111.48570514668472,0.17197979903923324,223.73207368899602
F10,3,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,91.00298254113922,85.06774711250613,0.09502217126636976,224.52149424199888
F10,4,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,136.4444820454634,129.59256500394696,0.1421325667336134,225.23425268399296
F10,2,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,109.04059965533398,104.1250361258462,0.10387870508668913,234.3511594320007
F10,6,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,101.42139289584858,97.21820180761965,0.12879107817811683,227.64643547000014
F10,7,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,79.88257660159795,76.03869298538707,0.08585006166771826,238.60578121099388
F10,11,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,119.71615952661747,113.28940907253528,0.10369149468007878,143.89645330600615
F10,12,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,119.51216494555825,114.1956695671301,0.15446938494078713,177.09997789599583
F10,18,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,109.97987458844165,103.89689653278965,0.1509604735360397,192.03987841500202
F10,14,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,88.5149899735065,83.661739169332,0.141262044471075,203.00529684399953
F10,17,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,98.16250889400855,93.5641012475441,0.07949328864636007,201.89437241600535
F10,13,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,111.68444270740426,106.32051213323128,0.1539349950669921,211.58294398100406
F10,15,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,102.84150528345214,96.60004746151668,0.10032475976747005,208.798934698003
F10,16,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,139.7021457134895,131.94982165667957,0.14355816267200563,210.6510289729922
F11,4,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,16.09569879143514,15.1858517210848,0.282010559178584,140.2606478809903
F10,26,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,120.27477635162232,113.62175016369966,0.1356358469373151,152.81649871099216
F11,2,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,20.733570335045478,19.482202315034797,0.2236574272989815,153.31606788201316
F11,3,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,15.992949204183802,14.93831110181846,0.2227016175804554,154.93153132300358
F11,6,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,17.857241059443474,16.66175265434404,0.20976375014045345,160.09702324699902
F11,5,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,14.712101344119288,13.900752129818125,0.14844015084484946,160.7400962600077
F11,1,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,15.406936206460312,14.372002172129962,0.17414970302167618,174.3845880459994
F10,20,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,142.05486257232332,133.34715000826222,0.14422127174999,189.48555480899813
F10,30,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,104.30976231112464,98.01352979150694,0.14814946438369647,193.1814025670028
F10,25,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,92.76084219130789,88.83328284960302,0.1206501669845038,194.1477542490029
F10,21,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,126.51067389921229,119.08515004439901,0.11759974462952771,197.66755925500183
F10,29,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,101.30033469576743,96.55318078712307,0.19574041045500906,201.03942326900142
F10,31,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,119.61681722603433,112.4851981876879,0.2237852610879777,202.59144436501083
F10,24,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,99.64927636622345,93.75562524385329,0.15371927303353256,206.4093879610009
F10,22,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,115.11900334221963,107.26424307800049,0.145533388135969,207.1367631739995
F10,28,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,100.14524386506442,95.86398849452993,0.12853732311123028,207.43165791399952
F10,27,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,107.66548119458677,101.20116787096285,0.10019451454923264,208.46166659799928
F10,10,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,102.97180639347314,97.4667226486535,0.10065990120396029,211.41626096901018
F10,23,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,104.90314030880793,99.33390744249056,0.09063393739424477,224.0105033120053
F10,19,fitness,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,1980,95.21927019605522,89.33700121843576,0.11097302478660093,254.31843598400883
F11,7,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,15.421695503268603,13.983135983476009,0.17622731640762176,157.67061776800256
F11,10,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,19.4509256012028,18.54864223569942,0.19526033349838234,157.93471022800077
F11,9,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,19.202944854236772,18.394763567335502,0.19020811576860297,162.5495740979968
F11,8,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,17.70721387637211,16.965861528880545,0.17676604964494813,166.3077214549994
F11,13,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,16.984596636136565,15.987022854960669,0.17898304782999577,156.15192145400215
F11,15,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,16.10536521496018,15.157134884710583,0.22293262785667828,144.87178613500146
F11,17,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,19.757047851884927,19.26734183269826,0.24718037362194634,141.00934056700498
F11,11,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,17.950909785856688,17.08170091417409,0.21831567119562914,181.74464646799606
F11,12,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,18.53637380170122,17.200485451566326,0.17882703994654253,183.15806995298772
F11,14,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,13.149750438852841,12.653398177643558,0.2180163919795994,162.78517540800385
F11,25,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,17.204615101803036,16.352465538990337,0.1647092050394687,129.92901480999717
F11,20,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,13.618763059458724,12.789818123051043,0.1682836716919422,147.8348498080013
F11,18,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,19.636257182906224,18.658316926848585,0.20895954390467128,154.6682990410045
F11,23,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,14.913686113193835,14.161219634918933,0.1389953360291067,157.3059830209968
F11,21,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,22.825015929448,21.956033245136236,0.31296000503707766,163.37734574699425
F11,16,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,17.887376448937914,16.986285521910478,0.2135329959724297,178.3701847689954
F11,24,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,21.332852054660478,20.266153307525773,0.17096265847023534,173.10961638900335
F11,19,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,14.334788643177658,13.436296258643017,0.1581286539726062,189.10290802999225
F11,26,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,19.576940507368274,18.87193824119022,0.17886830567004008,147.02192026400007
F11,22,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,16.341037522665488,15.463058625186552,0.24757697346137106,198.89001591299893
F11,27,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,17.236847598146902,16.324201525469306,0.16869220215376346,158.89356690501154
F11,28,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,15.275709648839037,14.4797200584173,0.12030210725140136,152.79906884500815
F11,29,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,10.930053544996177,10.0584770724369,0.12672303282430517,160.0515314390068
F11,30,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,12.36267406937883,11.578743532817553,0.17111490940192195,165.35269214199798
F11,31,fitness,population_persistence,20,5,10,5000,2.0,100,500000,500000,True,100,99,1980,16.217106232661887,15.329526447206936,0.26446696633798217,157.169150850008
F12,1,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,18.896023915871254,17.522394958814903,0.17398634061144216,149.76902885599702
F12,9,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,18.77707366013328,17.85244652828054,0.2537801217867789,139.58851950200915
F12,2,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,19.33975635141039,17.963154478416538,0.21850909122019954,170.29384295899945
F12,3,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,16.926398087922163,15.266611761341869,0.20859931214491043,173.11272263899446
F12,7,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,16.871145931551762,15.358514789095103,0.1786598088714089,166.3292872239981
F12,8,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,16.21439994086467,14.886387464556917,0.16568929401934732,166.34178215100837
F12,5,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,19.53723733597923,18.22193219936152,0.1138605594303023,170.43135497899493
F12,4,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,17.38913558749759,16.306910142581287,0.230222619064673,179.2233830759942
F12,6,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,20.131227527196057,18.500426352254827,0.21502674391177737,177.61666284799867
F12,10,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,19.669432416764916,18.31769400767937,0.21444554214455325,161.92724430200178
F12,11,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,16.52259128857579,15.140463384929644,0.17516232656604047,136.14886327300337
F12,22,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,18.279133277102762,16.784290085272584,0.17604683160540563,143.17403328299406
F12,13,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,18.060607433692027,16.816427176435553,0.17176151832942957,148.4453530109895
F12,19,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,15.168113017994095,14.000291290642362,0.13506145709096132,150.8022575530049
F12,29,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,15.072230844930656,14.047003852709937,0.17278747439858522,152.71150552699692
F12,14,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,21.113467494417304,19.782542384101813,0.2273691346764652,154.6017002449953
F12,15,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,21.39158239427481,20.337885181430842,0.2174694774317518,154.64254503899429
F12,28,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,18.500927256636373,17.07344343463001,0.15850290914870563,158.0846060729964
F12,21,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,19.676308478919584,18.03496540916028,0.25263912451809545,162.70465681698988
F12,20,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,15.441151073371604,14.148968201449806,0.1332491003039704,163.7104773040046
F12,12,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,19.13430444060525,17.714107398703533,0.17548216857314067,164.167851487
F12,18,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,22.059178936917537,20.810997463556358,0.210336190919026,166.8537499540107
F12,17,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,21.741438472160606,19.953636329343556,0.2272019160037908,167.07931947500037
F12,16,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,18.16093455373762,17.00115326692502,0.20274484471779738,167.33048080699518
F12,24,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,23.41808950486122,21.987948813224545,0.26100317266435913,167.48501537299308
F12,27,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,19.204795493563463,18.139591671342362,0.21971919882180393,172.11432002500806
F12,26,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,21.426095274116186,20.201260486615496,0.19742005229574813,173.00643225500244
F12,25,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,16.429981437860533,14.947425710186701,0.1408093267242252,174.1530322119943
F12,23,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,14.483491059901672,12.77107822289777,0.12916898874043486,175.4565070420067
F12,30,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,14.516113587772706,13.236639465844103,0.16182194770240427,178.31688755299547
F12,31,fitness,population_persistence,20,5,10,5000,5.0,100,500000,500000,True,100,99,1980,19.85222710772586,18.558542621057438,0.23998031498469385,111.9325507950125
